Cluster_Label,Biomarker,Relations
olig2,CD2AP SNP rs9349407,"[{'article': 'PMC4876682.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': 'Increased neuritic plaque pathology'}]"
olig2,TXB2,"[{'article': 'PMC4694064.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Vascular dynamics and inflammation in Alzheimer's Disease""}, {'article': 'PMC4694064.txt', 'relationship': 'LEVELS_REFLECT_RESPONSE', 'object': ""J147 treatment in Alzheimer's Disease""}]"
optineurin,Optineurin,"[{'article': 'PMC4489713.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Alzheimer's Disease""}]"
optineurin,Drebrin,"[{'article': 'PMC3237323.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}, {'article': 'PMC3237323.txt', 'relationship': 'LEVELS_REFLECT_RESPONSE', 'object': 'J147 treatment'}, {'article': 'PMC3237323.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': 'Prevention of synaptic spine loss in AD mice'}, {'article': 'PMC3520904.txt', 'relationship': 'ASSOCIATED_WITH_POOR_OUTCOME', 'object': ""Alzheimer's Disease""}]"
optineurin,Nitrite,"[{'article': 'PMC9321013.txt', 'relationship': 'LEVELS_REFLECT_RESPONSE', 'object': ""Response to treatment in Alzheimer's Disease""}]"
optineurin,Nilotinib,"[{'article': 'PMC4247762.txt', 'relationship': 'IS_BASIS_FOR_THERAPY_CHOICE', 'object': ""Alzheimer's Disease treatment""}, {'article': 'PMC4247762.txt', 'relationship': 'GUIDES_TREATMENT_SELECTION', 'object': ""Alzheimer's Disease treatment""}, {'article': 'PMC4247762.txt', 'relationship': 'IS_TARGET_OF_TREATMENT', 'object': 'p-Tau and Aβ1-42 reduction'}]"
optineurin,Nicastrin,"[{'article': 'PMC7389451.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}, {'article': 'PMC7389451.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Presence of Alzheimer's Disease""}]"
optineurin,substantia nigra (SN),"[{'article': 'PMC9213384.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Neurodegenerative changes in Alzheimer's Disease""}]"
optineurin,Amylin (IAPP),"[{'article': 'PMC6679855.txt', 'relationship': 'ASSOCIATED_WITH_POOR_OUTCOME', 'object': ""Alzheimer's Disease pathology""}]"
optineurin,Irisin,"[{'article': 'PMC7274941.txt', 'relationship': 'ASSOCIATED_WITH_BETTER_OUTCOME', 'object': ""Alzheimer's Disease""}]"
orexin,Orexin,"[{'article': 'PMC3761088.txt', 'relationship': 'GUIDES_TREATMENT_SELECTION', 'object': ""Guides treatment selection for Alzheimer's Disease""}, {'article': 'PMC4267230.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': 'Amyloid-β (Aβ) pathology in Alzheimer’s disease'}, {'article': 'PMC4267230.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': 'Aβ deposition in the brain'}, {'article': 'PMC4267230.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': 'Aβ deposition'}, {'article': 'PMC4267230.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Alzheimer's Disease""}, {'article': 'PMC4267230.txt', 'relationship': 'GUIDES_TREATMENT_SELECTION', 'object': ""Alzheimer's Disease""}, {'article': 'PMC4267230.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Alzheimer's Disease""}]"
orexin,Notch,"[{'article': 'PMC4461930.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': 'Inhibition of Notch cleavage linked to gastrointestinal symptoms'}]"
orexin,ALT,"[{'article': 'PMC7227237.txt', 'relationship': 'MONITORED_DURING_TREATMENT', 'object': 'Liver enzyme levels during atabecestat treatment'}, {'article': 'PMC7227237.txt', 'relationship': 'LEVELS_REFLECT_RESPONSE', 'object': 'Treatment response to atabecestat'}, {'article': 'PMC7227237.txt', 'relationship': 'ASSOCIATED_WITH_POOR_OUTCOME', 'object': ""Outcome: Liver enzyme elevations in Alzheimer's Disease treatment""}]"
orexin,MNA,"[{'article': 'PMC7505369.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': 'Cognitive stage and bone health status'}]"
orexin,Maff,"[{'article': 'PMC8581408.txt', 'relationship': 'ASSOCIATED_WITH_BETTER_OUTCOME', 'object': 'Neurogenesis'}]"
orexin,MHIS,"[{'article': 'PMC5067903.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}, {'article': 'PMC5067903.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}]"
orexin,HMOX,"[{'article': 'PMC8868383.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': 'Presence: Target engagement of NRF2 pathway'}]"
orexin,Nuts,"[{'article': 'PMC9755275.txt', 'relationship': 'RELATED_TREATMENT', 'object': ""Alzheimer's Disease""}]"
oxidative,oxidative stress,"[{'article': 'PMC4202787.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}, {'article': 'PMC6679855.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}]"
oxidative,Oxidative stress markers (4-hydroxynonenal and 8-hydroxy-2′-deoxyguanosine),"[{'article': 'PMC3978916.txt', 'relationship': 'LEVELS_REFLECT_RESPONSE', 'object': ""Alzheimer's Disease treatment response""}]"
oxidative,Oxidative stress biomarkers,"[{'article': 'PMC6966425.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Prognosis: Alzheimer's Disease""}]"
oxidative,Oxidative stress,"[{'article': 'PMC4485995.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Tau hyperphosphorylation in Alzheimer's Disease""}, {'article': 'PMC4675859.txt', 'relationship': 'REDUCES', 'object': ""Alzheimer's Disease""}, {'article': 'PMC4707222.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Prognosis: Decreased oxidative stress in Alzheimer's Disease""}]"
oxidative,Oxidative markers,"[{'article': 'PMC4981900.txt', 'relationship': 'ASSOCIATED_WITH_BETTER_OUTCOME', 'object': ""Alzheimer's Disease prognosis""}]"
oxidative,markers of oxidative stress,"[{'article': 'PMC8645072.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}]"
oxidative,oxidative stress markers,"[{'article': 'PMC8797052.txt', 'relationship': 'LEVELS_REFLECT_RESPONSE', 'object': 'Response: Reduction in oxidative stress markers'}, {'article': 'PMC9527145.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}]"
oxygen,Oxygen blood level,"[{'article': 'PMC5123349.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Prognosis: Monitoring health in Alzheimer's Disease patients""}]"
oxygen,hyperproduction of reactive oxygen species,"[{'article': 'PMC9962062.txt', 'relationship': 'ASSOCIATED_WITH_POOR_OUTCOME', 'object': 'Outcome: Central Nervous System Dysfunction'}]"
oxygen,cellular oxygen consumption rate (OCR),"[{'article': 'PMC3467226.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Presence of Alzheimer's Disease""}]"
oxygen,Reactive Oxygen Species,"[{'article': 'PMC4922661.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease progression""}]"
p-h2a.x,p-H2A.X Ser139,"[{'article': 'PMC9527145.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}]"
p-h2a.x,MAN2A1,"[{'article': 'PMC3335851.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Alzheimer's Disease""}, {'article': 'PMC3335851.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}]"
p-h2a.x,WHOdas 2.0,"[{'article': 'PMC7674649.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Assess motivation in Alzheimer's Disease""}]"
p-h2a.x,p62/SQSTM1,"[{'article': 'PMC4489713.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}, {'article': 'PMC4489713.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': 'Autophagic dysfunction in VCPR155H/+ mice'}, {'article': 'PMC4489713.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': 'VCP-associated disease'}, {'article': 'PMC4489713.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}, {'article': 'PMC4489713.txt', 'relationship': 'ASSOCIATED_WITH_POOR_OUTCOME', 'object': 'Muscle pathology and autophagy dysfunction'}, {'article': 'PMC5456028.txt', 'relationship': 'ASSOCIATED_WITH', 'object': ""Alzheimer's Disease""}, {'article': 'PMC5456028.txt', 'relationship': 'LEVELS_REFLECT_RESPONSE', 'object': 'Autophagy dysfunction in VCP disease'}, {'article': 'PMC5456028.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': 'VCP disease pathology'}, {'article': 'PMC5456028.txt', 'relationship': 'LEVELS_REFLECT_RESPONSE', 'object': ""Response to treatment in Alzheimer's Disease""}, {'article': 'PMC5456028.txt', 'relationship': 'MONITORED_DURING_TREATMENT', 'object': 'VCP disease pathology in patient myoblasts'}, {'article': 'PMC5456028.txt', 'relationship': 'LEVELS_REFLECT_RESPONSE', 'object': 'Response to Rapamycin treatment in VCP disease'}]"
p-h2a.x,SASP factors,"[{'article': 'PMC9755275.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Presence: Alzheimer's Disease progression""}]"
p-h2a.x,[¹⁸F]FEBU,"[{'article': 'PMC8481830.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Alzheimer's Disease""}]"
p-h2a.x,[62Cu]ATSM,"[{'article': 'PMC8481830.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Alzheimer's Disease""}]"
p-nmdar2a,p-NMDAR2A,"[{'article': 'PMC3712995.txt', 'relationship': 'ASSOCIATED_WITH_BETTER_OUTCOME', 'object': ""Increased levels linked to improved cognitive function in Alzheimer's Disease""}, {'article': 'PMC3712995.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Spatial memory deficits in Alzheimer's Disease""}]"
p-nmdar2a,NMDAR2B,"[{'article': 'PMC10294511.txt', 'relationship': 'RELATED_TREATMENT', 'object': ""Treatment: Alzheimer's Disease""}, {'article': 'PMC10294511.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Synaptic dysfunction in Alzheimer's Disease""}]"
p-nmdar2a,NMDAR1,"[{'article': 'PMC3712995.txt', 'relationship': 'ASSOCIATED_WITH_BETTER_OUTCOME', 'object': ""Increased levels linked to improved cognitive function in Alzheimer's Disease""}, {'article': 'PMC3712995.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Spatial memory deficits in Alzheimer's Disease""}]"
p-nmdar2a,NMDAR,"[{'article': 'PMC8060832.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Alzheimer's Disease prognosis""}, {'article': 'PMC7930223.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Enhanced synaptic plasticity in Alzheimer's Disease""}]"
tau,P-tau,"[{'article': 'PMC4052448.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}, {'article': 'PMC4052448.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}, {'article': 'PMC4052448.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Presence of Alzheimer's Disease""}, {'article': 'PMC4052448.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}, {'article': 'PMC4052448.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Prognosis: Alzheimer's Disease""}, {'article': 'PMC4746584.txt', 'relationship': 'MEASURED USING', 'object': 'INNOTEST ELISAs'}, {'article': 'PMC8789895.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}, {'article': 'PMC8808989.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}, {'article': 'PMC8901176.txt', 'relationship': 'ASSOCIATED_WITH', 'object': 'Aβ38'}, {'article': 'PMC8901176.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': 'Significant association with MMSE score change'}, {'article': 'PMC8901176.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': 'Adjustment in models for prognosis'}, {'article': 'PMC5067556.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Alzheimer's Disease prognosis""}, {'article': 'PMC5067556.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Cognitive and motor progression in Alzheimer's Disease""}, {'article': 'PMC5089525.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Presence of: Alzheimer's Disease""}, {'article': 'PMC5089525.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Alzheimer's Disease prognosis""}, {'article': 'PMC6182869.txt', 'relationship': 'DIAGNOSTIC_OF', 'object': ""Alzheimer's Disease""}, {'article': 'PMC6182869.txt', 'relationship': 'NOT_USED_TO_DIAGNOSE', 'object': 'No significant changes in levels'}, {'article': 'PMC6945608.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}]"
tau,P-tau217 levels,"[{'article': 'PMC7653537.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Presence of Alzheimer's Disease""}, {'article': 'PMC7653537.txt', 'relationship': 'ASSOCIATED_WITH_POOR_OUTCOME', 'object': ""Higher levels associated with worse prognosis in Alzheimer's Disease""}]"
p2ry12,P2RY12,"[{'article': 'PMC11274940.txt', 'relationship': 'ASSOCIATED_WITH_POOR_OUTCOME', 'object': ""Alzheimer's Disease""}]"
p2ry12,P2Y12,"[{'article': 'PMC6879435.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""M2 microglial phenotype in Alzheimer's Disease""}]"
p2ry12,P2Y12 receptor,"[{'article': 'PMC8481830.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': 'Diagnose: Neuroinflammation in Alzheimer’s Disease'}]"
p2ry12,P2ry12,"[{'article': 'PMC7389451.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Microglial activation in Alzheimer's Disease""}, {'article': 'PMC7389451.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Presence: Alzheimer's Disease""}]"
p2x7,P2X7 receptor,"[{'article': 'PMC11274940.txt', 'relationship': 'IS_BASIS_FOR_THERAPY_CHOICE', 'object': 'Therapy: Inflammation reduction'}, {'article': 'PMC8481830.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Neuroinflammation in Alzheimer's Disease""}, {'article': 'PMC6879435.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Alzheimer's Disease""}]"
p2x7,Purinergic P2X7 receptor,"[{'article': 'PMC8481830.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': 'Diagnose: Neuroinflammation in Alzheimer’s Disease'}]"
p2x7,P2X7,"[{'article': 'PMC6879435.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""M1 microglial phenotype in Alzheimer's Disease""}]"
p2x7,P2X4,"[{'article': 'PMC3835777.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}]"
p2x7,P2X7R,"[{'article': 'PMC11274940.txt', 'relationship': 'RELATED_TREATMENT', 'object': 'Target for treatment: Ameliorated amyloid pathology and promoted behavioral alterations.'}]"
p3e,p3E,"[{'article': 'PMC4888851.txt', 'relationship': 'RELATED_TREATMENT', 'object': 'Target for Aβ immunotherapy'}]"
p3e,P3,"[{'article': 'PMC4195286.txt', 'relationship': 'ASSOCIATED_WITH_COGNITIVE_DECLINE', 'object': ""Alzheimer's Disease""}, {'article': 'PMC6370863.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}]"
p3e,P3a,"[{'article': 'PMC4879492.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}, {'article': 'PMC4879492.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}]"
p3e,N1 component,"[{'article': 'PMC4195286.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Attentional deficits in Alzheimer's Disease""}]"
p3e,P1 component,"[{'article': 'PMC4195286.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Attentional deficits in Alzheimer's Disease""}]"
p3e,P3b,"[{'article': 'PMC4879492.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}]"
p3e,P3 component,"[{'article': 'PMC4195286.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Attentional network differences in Alzheimer's Disease""}]"
p53,p53,"[{'article': 'PMC5445077.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Prognosis: Alzheimer's Disease progression""}, {'article': 'PMC5445077.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Neuronal apoptosis in Alzheimer's Disease""}, {'article': 'PMC5445077.txt', 'relationship': 'LEVELS_DIMINISHED_UPON', 'object': 'SLAB51 treatment in AD mice'}]"
p53,THK5351,"[{'article': 'PMC6910674.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Cortical atrophy in Alzheimer's Disease""}, {'article': 'PMC6910674.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Alzheimer's Disease progression""}, {'article': 'PMC6910674.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Disease severity in Alzheimer's Disease""}, {'article': 'PMC6910674.txt', 'relationship': 'MONITORED_DURING_TREATMENT', 'object': ""Cortical volume changes in Alzheimer's Disease""}]"
p53,THK-5351 uptake,"[{'article': 'PMC6910674.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}, {'article': 'PMC6910674.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Alzheimer's Disease""}, {'article': 'PMC6910674.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Alzheimer's Disease""}, {'article': 'PMC6910674.txt', 'relationship': 'CORRELATED_WITH', 'object': ""Cortical atrophy in Alzheimer's Disease""}]"
p53,THK-5351 PET,"[{'article': 'PMC6910674.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Cortical atrophy and tau aggregates in Alzheimer's Disease""}]"
p53,SMB53,"[{'article': 'PMC5648830.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': 'Cerebral spinal fluid Aβ42/Aβ40 ratio (lower levels reflect greater amyloid burden)'}, {'article': 'PMC5648830.txt', 'relationship': 'ASSOCIATED_WITH_POOR_OUTCOME', 'object': 'Increased cerebral spinal fluid YKL-40 levels (marker of astroglial and/or microglial activation)'}, {'article': 'PMC5648830.txt', 'relationship': 'ASSOCIATED_WITH_BETTER_OUTCOME', 'object': 'Less AD pathology'}, {'article': 'PMC5648830.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': 'Glial activation in AD'}]"
p62,p62,"[{'article': 'PMC5445077.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Prognosis: Alzheimer's Disease progression""}, {'article': 'PMC5445077.txt', 'relationship': 'ASSOCIATED_WITH_BETTER_OUTCOME', 'object': ""Autophagy activation and reduced levels in Alzheimer's Disease""}]"
p62,N200,"[{'article': 'PMC4611062.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': 'Mild Cognitive Impairment (MCI)'}, {'article': 'PMC4611062.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': 'Diagnose: Mild Cognitive Impairment'}, {'article': 'PMC4879492.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}]"
p62,p11,"[{'article': 'PMC3835777.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Alzheimer's Disease""}]"
p62,pNN50,"[{'article': 'PMC8154928.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': 'Mild Cognitive Impairment'}]"
p62,p27,"[{'article': 'PMC5445077.txt', 'relationship': 'ASSOCIATED_WITH_POOR_OUTCOME', 'object': ""Outcome: Poor prognosis in Alzheimer's Disease""}, {'article': 'PMC5445077.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Neuronal apoptosis in Alzheimer's Disease""}]"
p62,P50,"[{'article': 'PMC4879492.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}, {'article': 'PMC4879492.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}]"
p62,P200,"[{'article': 'PMC4879492.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}, {'article': 'PMC4879492.txt', 'relationship': 'RELATED_PROGNOSIS', 'object': ""Prognosis of: Alzheimer's Disease""}]"
p62,N100,"[{'article': 'PMC4611062.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': 'Diagnose: Mild Cognitive Impairment'}, {'article': 'PMC4879492.txt', 'relationship': 'USED_TO_DIAGNOSE', 'object': ""Diagnose: Alzheimer's Disease""}, {'article': 'PMC4879492.txt', 'relationship': 'INDICATES_PRESENCE_OF', 'object': ""Presence of: Alzheimer's Disease""}]"
